Server ID,Sponsor,Server Name,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
8223,Webshare.cz,Prague,2018-03-26T06:05:02.423144Z,3.5675402088293633,15.077,6128301.681274869,0.0,,94.230.157.82
1841,Vodafone CZ,Prague,2018-03-26T07:05:02.434149Z,3.5675402088293633,16.221,12451909.21799497,10190687.402579531,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-26T08:05:02.852109Z,3.5675402088293633,21.271,21686994.80355029,10110511.606885243,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-26T09:05:02.787601Z,3.5675402088293633,12.635,16840121.42116718,10192805.212423703,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-26T10:05:02.736062Z,3.5675402088293633,12.57,18516895.077231377,10186471.163403107,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-26T11:05:02.171301Z,3.5675402088293633,11.263,23342458.088721454,10128292.619594475,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-26T12:05:02.993367Z,3.5675402088293633,12.347,13436951.483200768,10110661.015735514,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-26T13:05:02.606100Z,3.5675402088293633,11.902,13529639.475787882,10034849.764574392,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-26T14:05:03.115424Z,3.5675402088293633,20.682,23928469.69659171,10119283.01595927,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-26T15:05:01.997963Z,3.5675402088293633,12.384,14207599.462538213,10057943.857598126,,94.230.157.82
9788,JM-Net z.s.,Prague,2018-03-26T16:05:02.518529Z,3.5675402088293633,17.506,11386528.457427833,10143383.391022373,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-26T17:05:02.227309Z,3.5675402088293633,25.391,14043523.18464823,10141441.943735067,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-26T18:05:02.013184Z,3.5675402088293633,11.523,18040246.813109193,10115647.172919685,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-26T19:05:02.899785Z,3.5675402088293633,28.549,15484236.303340878,9912290.441242484,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-26T20:05:03.165216Z,3.5675402088293633,28.77,5176714.279087439,6593075.237871635,,94.230.157.82
4424,Nej TV a.s.,Prague,2018-03-26T21:05:02.857376Z,3.5675402088293633,14.905,26917783.210154667,8018481.782101367,,94.230.157.82
1841,Vodafone CZ,Prague,2018-03-26T22:05:02.958305Z,3.5675402088293633,27.513,24985632.41754482,10054922.010685148,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-26T23:05:02.471213Z,3.5675402088293633,23.527,7635334.971106644,10125333.213575553,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T00:05:03.040955Z,3.5675402088293633,12.058,11524132.006324286,10038172.68440497,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T01:05:03.123896Z,3.5675402088293633,10.585,14342865.338986453,10072219.125720652,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T02:05:03.960215Z,3.5675402088293633,18.217,8907197.062846504,10196033.78743022,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T03:05:03.497106Z,3.5675402088293633,16.813,13426906.495478682,10123190.492301969,,94.230.157.82
11181,"NFX, z.s.p.o.",Prague,2018-03-27T04:05:02.744565Z,3.5675402088293633,17.39,2248422.6660385774,10145575.69326868,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T05:05:03.104317Z,3.5675402088293633,14.32,11660174.703519303,10113200.916149467,,94.230.157.82
11181,"NFX, z.s.p.o.",Prague,2018-03-27T06:05:03.556445Z,3.5675402088293633,11.855,7763405.844005733,9784443.334764665,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T07:05:02.419623Z,3.5675402088293633,11.193,30644604.324128695,10030529.919932421,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T08:05:02.340666Z,3.5675402088293633,14.977,26996221.697600827,10029161.895293856,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T09:05:03.104433Z,3.5675402088293633,12.251,26851076.26850041,10066954.292397955,,94.230.157.82
1841,Vodafone CZ,Prague,2018-03-27T10:05:01.983077Z,3.5675402088293633,13.759,28033726.429384556,10208945.00439873,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T11:05:02.418199Z,3.5675402088293633,12.116,15830750.018294323,10014975.21577189,,94.230.157.82
11465,O2 Czech Republic a.s.,Prague,2018-03-27T12:05:02.007673Z,3.5675402088293633,16.113,8496613.1525271,10087760.49921829,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T13:05:02.761773Z,3.5675402088293633,10.881,19663785.41587853,10072610.650010103,,94.230.157.82
11465,O2 Czech Republic a.s.,Prague,2018-03-27T14:05:02.693527Z,3.5675402088293633,18.51,8586423.991543688,10070945.415297056,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T15:05:03.014324Z,3.5675402088293633,14.688,10955934.85439692,10003387.779511906,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T16:05:02.500054Z,3.5675402088293633,17.736,13849810.516898794,10056890.340329206,,94.230.157.82
11465,O2 Czech Republic a.s.,Prague,2018-03-27T17:05:03.082886Z,3.5675402088293633,12.77,20988667.60881982,10137102.840937741,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T18:05:02.419973Z,3.5675402088293633,16.517,20570725.028281186,9911415.138036098,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T19:00:03.659574Z,3.5675402088293633,33.166,15679037.5426358,9658856.784326132,,94.230.157.82
4162,ISP Alliance a.s.,Prague,2018-03-27T19:30:03.552251Z,3.5675402088293633,27.017,24757677.486301605,9916963.88394966,,94.230.157.82
